,Date,Status,state,cases
41677,2021-02-24,Recovered,UP,203
41678,2021-02-24,Deceased,UP,3
41679,2021-02-25,Confirmed,UP,129
41680,2021-02-25,Recovered,UP,135
41681,2021-02-25,Deceased,UP,2
41682,2021-02-26,Confirmed,UP,118
41683,2021-02-26,Recovered,UP,114
41684,2021-02-26,Deceased,UP,2
41685,2021-02-27,Confirmed,UP,77
41686,2021-02-27,Recovered,UP,115
41687,2021-02-27,Deceased,UP,-1
41688,2021-02-28,Confirmed,UP,100
41689,2021-02-28,Recovered,UP,143
41690,2021-02-28,Deceased,UP,0
41691,2021-03-01,Confirmed,UP,81
41692,2021-03-01,Recovered,UP,104
41693,2021-03-01,Deceased,UP,3
41694,2021-03-02,Confirmed,UP,103
41695,2021-03-02,Recovered,UP,98
41696,2021-03-02,Deceased,UP,1
41697,2021-03-03,Confirmed,UP,77
41698,2021-03-03,Recovered,UP,134
41699,2021-03-03,Deceased,UP,0
41700,2021-03-04,Confirmed,UP,119
41701,2021-03-04,Recovered,UP,114
41702,2021-03-04,Deceased,UP,1
41703,2021-03-05,Confirmed,UP,127
41704,2021-03-05,Recovered,UP,139
41705,2021-03-05,Deceased,UP,0
41706,2021-03-06,Confirmed,UP,130
41707,2021-03-06,Recovered,UP,416
41708,2021-03-06,Deceased,UP,0
41709,2021-03-07,Confirmed,UP,115
41710,2021-03-07,Recovered,UP,191
41711,2021-03-07,Deceased,UP,8
41712,2021-03-08,Confirmed,UP,101
41713,2021-03-08,Recovered,UP,113
41714,2021-03-08,Deceased,UP,1
41715,2021-03-09,Confirmed,UP,147
41716,2021-03-09,Recovered,UP,101
41717,2021-03-09,Deceased,UP,2
41718,2021-03-10,Confirmed,UP,121
41719,2021-03-10,Recovered,UP,110
41720,2021-03-10,Deceased,UP,0
41721,2021-03-11,Confirmed,UP,143
41722,2021-03-11,Recovered,UP,89
41723,2021-03-11,Deceased,UP,1
41724,2021-03-12,Confirmed,UP,167
41725,2021-03-12,Recovered,UP,88
41726,2021-03-12,Deceased,UP,2
41727,2021-03-13,Confirmed,UP,0
41728,2021-03-13,Recovered,UP,0
41729,2021-03-13,Deceased,UP,0
41730,2021-03-14,Confirmed,UP,332
41731,2021-03-14,Recovered,UP,297
41732,2021-03-14,Deceased,UP,3
41733,2021-03-15,Confirmed,UP,151
41734,2021-03-15,Recovered,UP,162
41735,2021-03-15,Deceased,UP,2
41736,2021-03-16,Confirmed,UP,214
41737,2021-03-16,Recovered,UP,138
41738,2021-03-16,Deceased,UP,2
41739,2021-03-17,Confirmed,UP,260
41740,2021-03-17,Recovered,UP,157
41741,2021-03-17,Deceased,UP,1
41742,2021-03-18,Confirmed,UP,314
41743,2021-03-18,Recovered,UP,109
41744,2021-03-18,Deceased,UP,2
41745,2021-03-19,Confirmed,UP,380
41746,2021-03-19,Recovered,UP,123
41747,2021-03-19,Deceased,UP,4
41748,2021-03-20,Confirmed,UP,441
41749,2021-03-20,Recovered,UP,136
41750,2021-03-20,Deceased,UP,1
41751,2021-03-21,Confirmed,UP,488
41752,2021-03-21,Recovered,UP,225
41753,2021-03-21,Deceased,UP,1
41754,2021-03-22,Confirmed,UP,538
41755,2021-03-22,Recovered,UP,177
41756,2021-03-22,Deceased,UP,1
41757,2021-03-23,Confirmed,UP,633
41758,2021-03-23,Recovered,UP,181
41759,2021-03-23,Deceased,UP,4
41760,2021-03-24,Confirmed,UP,734
41761,2021-03-24,Recovered,UP,185
41762,2021-03-24,Deceased,UP,5
41763,2021-03-25,Confirmed,UP,830
41764,2021-03-25,Recovered,UP,165
41765,2021-03-25,Deceased,UP,4
41766,2021-03-26,Confirmed,UP,1028
41767,2021-03-26,Recovered,UP,247
41768,2021-03-26,Deceased,UP,6
41769,2021-03-27,Confirmed,UP,1050
41770,2021-03-27,Recovered,UP,255
41771,2021-03-27,Deceased,UP,4
41772,2021-03-28,Confirmed,UP,1447
41773,2021-03-28,Recovered,UP,367
41774,2021-03-28,Deceased,UP,3
41775,2021-03-29,Confirmed,UP,1280
41776,2021-03-29,Recovered,UP,299
41777,2021-03-29,Deceased,UP,4
41778,2021-03-30,Confirmed,UP,918
41779,2021-03-30,Recovered,UP,382
41780,2021-03-30,Deceased,UP,10
41781,2021-03-31,Confirmed,UP,1198
41782,2021-03-31,Recovered,UP,534
41783,2021-03-31,Deceased,UP,11
41784,2021-04-01,Confirmed,UP,2589
41785,2021-04-01,Recovered,UP,510
41786,2021-04-01,Deceased,UP,9
41787,2021-04-02,Confirmed,UP,2953
41788,2021-04-02,Recovered,UP,782
41789,2021-04-02,Deceased,UP,16
41790,2021-04-03,Confirmed,UP,3187
41791,2021-04-03,Recovered,UP,750
41792,2021-04-03,Deceased,UP,14
41793,2021-04-04,Confirmed,UP,4136
41794,2021-04-04,Recovered,UP,863
41795,2021-04-04,Deceased,UP,31
41796,2020-03-14,Confirmed,UT,0
41797,2020-03-14,Recovered,UT,0
41798,2020-03-14,Deceased,UT,0
41799,2020-03-15,Confirmed,UT,0
41800,2020-03-15,Recovered,UT,0
41801,2020-03-15,Deceased,UT,0
41802,2020-03-16,Confirmed,UT,1
41803,2020-03-16,Recovered,UT,0
41804,2020-03-16,Deceased,UT,0
41805,2020-03-17,Confirmed,UT,0
41806,2020-03-17,Recovered,UT,0
41807,2020-03-17,Deceased,UT,0
41808,2020-03-18,Confirmed,UT,1
41809,2020-03-18,Recovered,UT,0
41810,2020-03-18,Deceased,UT,0
41811,2020-03-19,Confirmed,UT,1
41812,2020-03-19,Recovered,UT,0
41813,2020-03-19,Deceased,UT,0
41814,2020-03-20,Confirmed,UT,0
41815,2020-03-20,Recovered,UT,0
41816,2020-03-20,Deceased,UT,0
41817,2020-03-21,Confirmed,UT,0
41818,2020-03-21,Recovered,UT,0
41819,2020-03-21,Deceased,UT,0
41820,2020-03-22,Confirmed,UT,0
41821,2020-03-22,Recovered,UT,0
41822,2020-03-22,Deceased,UT,0
41823,2020-03-23,Confirmed,UT,1
41824,2020-03-23,Recovered,UT,0
41825,2020-03-23,Deceased,UT,0
41826,2020-03-24,Confirmed,UT,0
41827,2020-03-24,Recovered,UT,0
41828,2020-03-24,Deceased,UT,0
41829,2020-03-25,Confirmed,UT,1
41830,2020-03-25,Recovered,UT,0
41831,2020-03-25,Deceased,UT,0
41832,2020-03-26,Confirmed,UT,0
41833,2020-03-26,Recovered,UT,0
41834,2020-03-26,Deceased,UT,0
41835,2020-03-27,Confirmed,UT,0
41836,2020-03-27,Recovered,UT,0
41837,2020-03-27,Deceased,UT,0
41838,2020-03-28,Confirmed,UT,1
41839,2020-03-28,Recovered,UT,1
41840,2020-03-28,Deceased,UT,0
41841,2020-03-29,Confirmed,UT,1
41842,2020-03-29,Recovered,UT,0
41843,2020-03-29,Deceased,UT,0
41844,2020-03-30,Confirmed,UT,0
41845,2020-03-30,Recovered,UT,1
41846,2020-03-30,Deceased,UT,0
41847,2020-03-31,Confirmed,UT,0
41848,2020-03-31,Recovered,UT,0
41849,2020-03-31,Deceased,UT,0
41850,2020-04-01,Confirmed,UT,0
41851,2020-04-01,Recovered,UT,0
41852,2020-04-01,Deceased,UT,0
41853,2020-04-02,Confirmed,UT,3
41854,2020-04-02,Recovered,UT,0
41855,2020-04-02,Deceased,UT,0
41856,2020-04-03,Confirmed,UT,6
41857,2020-04-03,Recovered,UT,0
41858,2020-04-03,Deceased,UT,0
41859,2020-04-04,Confirmed,UT,6
41860,2020-04-04,Recovered,UT,0
41861,2020-04-04,Deceased,UT,0
41862,2020-04-05,Confirmed,UT,4
41863,2020-04-05,Recovered,UT,2
41864,2020-04-05,Deceased,UT,0
41865,2020-04-06,Confirmed,UT,5
41866,2020-04-06,Recovered,UT,0
41867,2020-04-06,Deceased,UT,0
41868,2020-04-07,Confirmed,UT,0
41869,2020-04-07,Recovered,UT,0
41870,2020-04-07,Deceased,UT,0
41871,2020-04-08,Confirmed,UT,4
41872,2020-04-08,Recovered,UT,1
41873,2020-04-08,Deceased,UT,0
41874,2020-04-09,Confirmed,UT,0
41875,2020-04-09,Recovered,UT,0
41876,2020-04-09,Deceased,UT,0
41877,2020-04-10,Confirmed,UT,0
41878,2020-04-10,Recovered,UT,0
41879,2020-04-10,Deceased,UT,0
41880,2020-04-11,Confirmed,UT,0
41881,2020-04-11,Recovered,UT,0
41882,2020-04-11,Deceased,UT,0
41883,2020-04-12,Confirmed,UT,0
41884,2020-04-12,Recovered,UT,0
41885,2020-04-12,Deceased,UT,0
41886,2020-04-13,Confirmed,UT,0
41887,2020-04-13,Recovered,UT,2
41888,2020-04-13,Deceased,UT,0
41889,2020-04-14,Confirmed,UT,2
41890,2020-04-14,Recovered,UT,2
41891,2020-04-14,Deceased,UT,0
41892,2020-04-15,Confirmed,UT,0
41893,2020-04-15,Recovered,UT,0
41894,2020-04-15,Deceased,UT,0
41895,2020-04-16,Confirmed,UT,0
41896,2020-04-16,Recovered,UT,0
41897,2020-04-16,Deceased,UT,0
41898,2020-04-17,Confirmed,UT,3
41899,2020-04-17,Recovered,UT,0
41900,2020-04-17,Deceased,UT,0
41901,2020-04-18,Confirmed,UT,2
41902,2020-04-18,Recovered,UT,0
41903,2020-04-18,Deceased,UT,0
41904,2020-04-19,Confirmed,UT,2
41905,2020-04-19,Recovered,UT,2
41906,2020-04-19,Deceased,UT,0
41907,2020-04-20,Confirmed,UT,2
41908,2020-04-20,Recovered,UT,7
41909,2020-04-20,Deceased,UT,0
41910,2020-04-21,Confirmed,UT,0
41911,2020-04-21,Recovered,UT,1
41912,2020-04-21,Deceased,UT,0
41913,2020-04-22,Confirmed,UT,0
41914,2020-04-22,Recovered,UT,4
41915,2020-04-22,Deceased,UT,0
41916,2020-04-23,Confirmed,UT,1
41917,2020-04-23,Recovered,UT,1
41918,2020-04-23,Deceased,UT,0
41919,2020-04-24,Confirmed,UT,1
41920,2020-04-24,Recovered,UT,1
41921,2020-04-24,Deceased,UT,0
41922,2020-04-25,Confirmed,UT,0
41923,2020-04-25,Recovered,UT,1
41924,2020-04-25,Deceased,UT,0
41925,2020-04-26,Confirmed,UT,3
41926,2020-04-26,Recovered,UT,0
41927,2020-04-26,Deceased,UT,0
41928,2020-04-27,Confirmed,UT,0
41929,2020-04-27,Recovered,UT,0
41930,2020-04-27,Deceased,UT,0
41931,2020-04-28,Confirmed,UT,3
41932,2020-04-28,Recovered,UT,0
41933,2020-04-28,Deceased,UT,0
41934,2020-04-29,Confirmed,UT,1
41935,2020-04-29,Recovered,UT,2
41936,2020-04-29,Deceased,UT,0
41937,2020-04-30,Confirmed,UT,2
41938,2020-04-30,Recovered,UT,8
41939,2020-04-30,Deceased,UT,0
41940,2020-05-01,Confirmed,UT,0
41941,2020-05-01,Recovered,UT,1
41942,2020-05-01,Deceased,UT,1
41943,2020-05-02,Confirmed,UT,2
41944,2020-05-02,Recovered,UT,2
41945,2020-05-02,Deceased,UT,0
41946,2020-05-03,Confirmed,UT,1
41947,2020-05-03,Recovered,UT,0
41948,2020-05-03,Deceased,UT,0
41949,2020-05-04,Confirmed,UT,0
41950,2020-05-04,Recovered,UT,0
41951,2020-05-04,Deceased,UT,0
41952,2020-05-05,Confirmed,UT,1
41953,2020-05-05,Recovered,UT,0
41954,2020-05-05,Deceased,UT,0
41955,2020-05-06,Confirmed,UT,0
41956,2020-05-06,Recovered,UT,0
41957,2020-05-06,Deceased,UT,0
41958,2020-05-07,Confirmed,UT,0
41959,2020-05-07,Recovered,UT,0
41960,2020-05-07,Deceased,UT,0
41961,2020-05-08,Confirmed,UT,2
41962,2020-05-08,Recovered,UT,6
41963,2020-05-08,Deceased,UT,0
41964,2020-05-09,Confirmed,UT,4
41965,2020-05-09,Recovered,UT,1
41966,2020-05-09,Deceased,UT,0
41967,2020-05-10,Confirmed,UT,1
41968,2020-05-10,Recovered,UT,0
41969,2020-05-10,Deceased,UT,0
41970,2020-05-11,Confirmed,UT,0
41971,2020-05-11,Recovered,UT,0
41972,2020-05-11,Deceased,UT,0
41973,2020-05-12,Confirmed,UT,1
41974,2020-05-12,Recovered,UT,0
41975,2020-05-12,Deceased,UT,0
41976,2020-05-13,Confirmed,UT,3
41977,2020-05-13,Recovered,UT,0
41978,2020-05-13,Deceased,UT,0
41979,2020-05-14,Confirmed,UT,6
41980,2020-05-14,Recovered,UT,4
41981,2020-05-14,Deceased,UT,0
41982,2020-05-15,Confirmed,UT,4
41983,2020-05-15,Recovered,UT,1
41984,2020-05-15,Deceased,UT,0
41985,2020-05-16,Confirmed,UT,9
41986,2020-05-16,Recovered,UT,0
41987,2020-05-16,Deceased,UT,0
41988,2020-05-17,Confirmed,UT,1
41989,2020-05-17,Recovered,UT,1
41990,2020-05-17,Deceased,UT,0
41991,2020-05-18,Confirmed,UT,4
41992,2020-05-18,Recovered,UT,0
41993,2020-05-18,Deceased,UT,0
41994,2020-05-19,Confirmed,UT,15
41995,2020-05-19,Recovered,UT,0
41996,2020-05-19,Deceased,UT,0
41997,2020-05-20,Confirmed,UT,15
41998,2020-05-20,Recovered,UT,1
41999,2020-05-20,Deceased,UT,0
42000,2020-05-21,Confirmed,UT,19
42001,2020-05-21,Recovered,UT,0
42002,2020-05-21,Deceased,UT,0
42003,2020-05-22,Confirmed,UT,8
42004,2020-05-22,Recovered,UT,0
42005,2020-05-22,Deceased,UT,0
42006,2020-05-23,Confirmed,UT,91
42007,2020-05-23,Recovered,UT,2
42008,2020-05-23,Deceased,UT,0
42009,2020-05-24,Confirmed,UT,73
42010,2020-05-24,Recovered,UT,3
42011,2020-05-24,Deceased,UT,2
42012,2020-05-25,Confirmed,UT,32
42013,2020-05-25,Recovered,UT,0
42014,2020-05-25,Deceased,UT,1
42015,2020-05-26,Confirmed,UT,51
42016,2020-05-26,Recovered,UT,6
42017,2020-05-26,Deceased,UT,0
42018,2020-05-27,Confirmed,UT,69
42019,2020-05-27,Recovered,UT,15
42020,2020-05-27,Deceased,UT,0
42021,2020-05-28,Confirmed,UT,31
42022,2020-05-28,Recovered,UT,0
42023,2020-05-28,Deceased,UT,0
42024,2020-05-29,Confirmed,UT,216
42025,2020-05-29,Recovered,UT,23
42026,2020-05-29,Deceased,UT,0
42027,2020-05-30,Confirmed,UT,33
42028,2020-05-30,Recovered,UT,0
42029,2020-05-30,Deceased,UT,1
42030,2020-05-31,Confirmed,UT,158
42031,2020-05-31,Recovered,UT,0
42032,2020-05-31,Deceased,UT,0
42033,2020-06-01,Confirmed,UT,52
42034,2020-06-01,Recovered,UT,120
42035,2020-06-01,Deceased,UT,0
42036,2020-06-02,Confirmed,UT,84
42037,2020-06-02,Recovered,UT,30
42038,2020-06-02,Deceased,UT,2
42039,2020-06-03,Confirmed,UT,42
42040,2020-06-03,Recovered,UT,7
42041,2020-06-03,Deceased,UT,1
42042,2020-06-04,Confirmed,UT,68
42043,2020-06-04,Recovered,UT,38
42044,2020-06-04,Deceased,UT,2
42045,2020-06-05,Confirmed,UT,62
42046,2020-06-05,Recovered,UT,47
42047,2020-06-05,Deceased,UT,1
42048,2020-06-06,Confirmed,UT,88
42049,2020-06-06,Recovered,UT,78
42050,2020-06-06,Deceased,UT,0
42051,2020-06-07,Confirmed,UT,52
42052,2020-06-07,Recovered,UT,106
42053,2020-06-07,Deceased,UT,2
42054,2020-06-08,Confirmed,UT,56
42055,2020-06-08,Recovered,UT,186
42056,2020-06-08,Deceased,UT,0
42057,2020-06-09,Confirmed,UT,126
42058,2020-06-09,Recovered,UT,41
42059,2020-06-09,Deceased,UT,0
42060,2020-06-10,Confirmed,UT,25
42061,2020-06-10,Recovered,UT,76
42062,2020-06-10,Deceased,UT,2
42063,2020-06-11,Confirmed,UT,93
42064,2020-06-11,Recovered,UT,55
42065,2020-06-11,Deceased,UT,1
42066,2020-06-12,Confirmed,UT,69
42067,2020-06-12,Recovered,UT,61
42068,2020-06-12,Deceased,UT,5
42069,2020-06-13,Confirmed,UT,61
42070,2020-06-13,Recovered,UT,130
42071,2020-06-13,Deceased,UT,2
42072,2020-06-14,Confirmed,UT,34
42073,2020-06-14,Recovered,UT,34
42074,2020-06-14,Deceased,UT,1
42075,2020-06-15,Confirmed,UT,26
42076,2020-06-15,Recovered,UT,78
42077,2020-06-15,Deceased,UT,0
42078,2020-06-16,Confirmed,UT,97
42079,2020-06-16,Recovered,UT,27
42080,2020-06-16,Deceased,UT,1
42081,2020-06-17,Confirmed,UT,81
42082,2020-06-17,Recovered,UT,38
42083,2020-06-17,Deceased,UT,1
42084,2020-06-18,Confirmed,UT,80
42085,2020-06-18,Recovered,UT,132
42086,2020-06-18,Deceased,UT,0
42087,2020-06-19,Confirmed,UT,74
42088,2020-06-19,Recovered,UT,47
42089,2020-06-19,Deceased,UT,0
42090,2020-06-20,Confirmed,UT,124
42091,2020-06-20,Recovered,UT,17
42092,2020-06-20,Deceased,UT,1
42093,2020-06-21,Confirmed,UT,43
42094,2020-06-21,Recovered,UT,50
42095,2020-06-21,Deceased,UT,0
42096,2020-06-22,Confirmed,UT,58
42097,2020-06-22,Recovered,UT,21
42098,2020-06-22,Deceased,UT,1
42099,2020-06-23,Confirmed,UT,133
42100,2020-06-23,Recovered,UT,81
42101,2020-06-23,Deceased,UT,2
42102,2020-06-24,Confirmed,UT,88
42103,2020-06-24,Recovered,UT,119
42104,2020-06-24,Deceased,UT,5
42105,2020-06-25,Confirmed,UT,68
42106,2020-06-25,Recovered,UT,37
42107,2020-06-25,Deceased,UT,1
42108,2020-06-26,Confirmed,UT,34
42109,2020-06-26,Recovered,UT,64
42110,2020-06-26,Deceased,UT,1
42111,2020-06-27,Confirmed,UT,66
42112,2020-06-27,Recovered,UT,87
42113,2020-06-27,Deceased,UT,0
42114,2020-06-28,Confirmed,UT,32
42115,2020-06-28,Recovered,UT,109
42116,2020-06-28,Deceased,UT,1
42117,2020-06-29,Confirmed,UT,8
42118,2020-06-29,Recovered,UT,93
42119,2020-06-29,Deceased,UT,1
42120,2020-06-30,Confirmed,UT,50
42121,2020-06-30,Recovered,UT,120
42122,2020-06-30,Deceased,UT,2
42123,2020-07-01,Confirmed,UT,66
42124,2020-07-01,Recovered,UT,86
42125,2020-07-01,Deceased,UT,0
42126,2020-07-02,Confirmed,UT,37
42127,2020-07-02,Recovered,UT,88
42128,2020-07-02,Deceased,UT,1
42129,2020-07-03,Confirmed,UT,64
42130,2020-07-03,Recovered,UT,76
42131,2020-07-03,Deceased,UT,0
42132,2020-07-04,Confirmed,UT,45
42133,2020-07-04,Recovered,UT,21
42134,2020-07-04,Deceased,UT,0
42135,2020-07-05,Confirmed,UT,31
42136,2020-07-05,Recovered,UT,22
42137,2020-07-05,Deceased,UT,0
42138,2020-07-06,Confirmed,UT,37
42139,2020-07-06,Recovered,UT,62
42140,2020-07-06,Deceased,UT,0
42141,2020-07-07,Confirmed,UT,69
42142,2020-07-07,Recovered,UT,35
42143,2020-07-07,Deceased,UT,1
42144,2020-07-08,Confirmed,UT,28
42145,2020-07-08,Recovered,UT,29
42146,2020-07-08,Deceased,UT,3
42147,2020-07-09,Confirmed,UT,47
42148,2020-07-09,Recovered,UT,22
42149,2020-07-09,Deceased,UT,0
42150,2020-07-10,Confirmed,UT,68
42151,2020-07-10,Recovered,UT,34
42152,2020-07-10,Deceased,UT,0
42153,2020-07-11,Confirmed,UT,44
42154,2020-07-11,Recovered,UT,12
42155,2020-07-11,Deceased,UT,0
42156,2020-07-12,Confirmed,UT,120
42157,2020-07-12,Recovered,UT,68
42158,2020-07-12,Deceased,UT,1
42159,2020-07-13,Confirmed,UT,71
42160,2020-07-13,Recovered,UT,70
42161,2020-07-13,Deceased,UT,2
42162,2020-07-14,Confirmed,UT,78
42163,2020-07-14,Recovered,UT,11
42164,2020-07-14,Deceased,UT,1
42165,2020-07-15,Confirmed,UT,99
42166,2020-07-15,Recovered,UT,81
42167,2020-07-15,Deceased,UT,0
42168,2020-07-16,Confirmed,UT,197
42169,2020-07-16,Recovered,UT,47
42170,2020-07-16,Deceased,UT,0
42171,2020-07-17,Confirmed,UT,120
42172,2020-07-17,Recovered,UT,26
42173,2020-07-17,Deceased,UT,1
42174,2020-07-18,Confirmed,UT,174
42175,2020-07-18,Recovered,UT,60
42176,2020-07-18,Deceased,UT,1
42177,2020-07-19,Confirmed,UT,239
42178,2020-07-19,Recovered,UT,35
42179,2020-07-19,Deceased,UT,0
42180,2020-07-20,Confirmed,UT,127
42181,2020-07-20,Recovered,UT,96
42182,2020-07-20,Deceased,UT,3
42183,2020-07-21,Confirmed,UT,207
42184,2020-07-21,Recovered,UT,85
42185,2020-07-21,Deceased,UT,0
42186,2020-07-22,Confirmed,UT,451
42187,2020-07-22,Recovered,UT,52
42188,2020-07-22,Deceased,UT,2
42189,2020-07-23,Confirmed,UT,145
42190,2020-07-23,Recovered,UT,50
42191,2020-07-23,Deceased,UT,3
42192,2020-07-24,Confirmed,UT,272
42193,2020-07-24,Recovered,UT,42
42194,2020-07-24,Deceased,UT,2
42195,2020-07-25,Confirmed,UT,244
42196,2020-07-25,Recovered,UT,54
42197,2020-07-25,Deceased,UT,1
42198,2020-07-26,Confirmed,UT,143
42199,2020-07-26,Recovered,UT,71
42200,2020-07-26,Deceased,UT,0
42201,2020-07-27,Confirmed,UT,224
42202,2020-07-27,Recovered,UT,109
42203,2020-07-27,Deceased,UT,3
42204,2020-07-28,Confirmed,UT,259
42205,2020-07-28,Recovered,UT,45
42206,2020-07-28,Deceased,UT,4
42207,2020-07-29,Confirmed,UT,279
42208,2020-07-29,Recovered,UT,91
42209,2020-07-29,Deceased,UT,2
42210,2020-07-30,Confirmed,UT,199
42211,2020-07-30,Recovered,UT,185
42212,2020-07-30,Deceased,UT,4
42213,2020-07-31,Confirmed,UT,118
42214,2020-07-31,Recovered,UT,172
42215,2020-07-31,Deceased,UT,4
42216,2020-08-01,Confirmed,UT,264
42217,2020-08-01,Recovered,UT,162
42218,2020-08-01,Deceased,UT,3
42219,2020-08-02,Confirmed,UT,146
42220,2020-08-02,Recovered,UT,107
42221,2020-08-02,Deceased,UT,3
42222,2020-08-03,Confirmed,UT,207
42223,2020-08-03,Recovered,UT,101
42224,2020-08-03,Deceased,UT,4
42225,2020-08-04,Confirmed,UT,208
42226,2020-08-04,Recovered,UT,309
42227,2020-08-04,Deceased,UT,5
42228,2020-08-05,Confirmed,UT,246
42229,2020-08-05,Recovered,UT,386
42230,2020-08-05,Deceased,UT,3
42231,2020-08-06,Confirmed,UT,369
42232,2020-08-06,Recovered,UT,194
42233,2020-08-06,Deceased,UT,4
42234,2020-08-07,Confirmed,UT,278
42235,2020-08-07,Recovered,UT,304
42236,2020-08-07,Deceased,UT,10
42237,2020-08-08,Confirmed,UT,501
42238,2020-08-08,Recovered,UT,232
42239,2020-08-08,Deceased,UT,5
42240,2020-08-09,Confirmed,UT,230
42241,2020-08-09,Recovered,UT,171
42242,2020-08-09,Deceased,UT,8
42243,2020-08-10,Confirmed,UT,389
42244,2020-08-10,Recovered,UT,167
42245,2020-08-10,Deceased,UT,9
42246,2020-08-11,Confirmed,UT,411
42247,2020-08-11,Recovered,UT,169
42248,2020-08-11,Deceased,UT,2
42249,2020-08-12,Confirmed,UT,454
42250,2020-08-12,Recovered,UT,217
42251,2020-08-12,Deceased,UT,4
42252,2020-08-13,Confirmed,UT,416
42253,2020-08-13,Recovered,UT,327
42254,2020-08-13,Deceased,UT,3
42255,2020-08-14,Confirmed,UT,313
42256,2020-08-14,Recovered,UT,488
42257,2020-08-14,Deceased,UT,4
42258,2020-08-15,Confirmed,UT,325
42259,2020-08-15,Recovered,UT,246
42260,2020-08-15,Deceased,UT,4
42261,2020-08-16,Confirmed,UT,235
42262,2020-08-16,Recovered,UT,352
42263,2020-08-16,Deceased,UT,1
42264,2020-08-17,Confirmed,UT,318
42265,2020-08-17,Recovered,UT,385
42266,2020-08-17,Deceased,UT,6
42267,2020-08-18,Confirmed,UT,468
42268,2020-08-18,Recovered,UT,239
42269,2020-08-18,Deceased,UT,6
42270,2020-08-19,Confirmed,UT,264
42271,2020-08-19,Recovered,UT,408
42272,2020-08-19,Deceased,UT,14
42273,2020-08-20,Confirmed,UT,411
42274,2020-08-20,Recovered,UT,301
42275,2020-08-20,Deceased,UT,9
42276,2020-08-21,Confirmed,UT,447
42277,2020-08-21,Recovered,UT,243
42278,2020-08-21,Deceased,UT,5
42279,2020-08-22,Confirmed,UT,483
42280,2020-08-22,Recovered,UT,345
42281,2020-08-22,Deceased,UT,3
42282,2020-08-23,Confirmed,UT,558
42283,2020-08-23,Recovered,UT,459
42284,2020-08-23,Deceased,UT,5
42285,2020-08-24,Confirmed,UT,405
42286,2020-08-24,Recovered,UT,432
42287,2020-08-24,Deceased,UT,7
42288,2020-08-25,Confirmed,UT,485
42289,2020-08-25,Recovered,UT,289
42290,2020-08-25,Deceased,UT,6
42291,2020-08-26,Confirmed,UT,535
42292,2020-08-26,Recovered,UT,323
42293,2020-08-26,Deceased,UT,6
42294,2020-08-27,Confirmed,UT,728
42295,2020-08-27,Recovered,UT,251
42296,2020-08-27,Deceased,UT,9
42297,2020-08-28,Confirmed,UT,588
42298,2020-08-28,Recovered,UT,349
42299,2020-08-28,Deceased,UT,11
42300,2020-08-29,Confirmed,UT,706
42301,2020-08-29,Recovered,UT,400
42302,2020-08-29,Deceased,UT,11
42303,2020-08-30,Confirmed,UT,664
42304,2020-08-30,Recovered,UT,480
42305,2020-08-30,Deceased,UT,7
42306,2020-08-31,Confirmed,UT,592
42307,2020-08-31,Recovered,UT,604
42308,2020-08-31,Deceased,UT,12
42309,2020-09-01,Confirmed,UT,571
42310,2020-09-01,Recovered,UT,404
42311,2020-09-01,Deceased,UT,11
42312,2020-09-02,Confirmed,UT,836
42313,2020-09-02,Recovered,UT,425
42314,2020-09-02,Deceased,UT,11
42315,2020-09-03,Confirmed,UT,946
42316,2020-09-03,Recovered,UT,508
42317,2020-09-03,Deceased,UT,9
42318,2020-09-04,Confirmed,UT,831
42319,2020-09-04,Recovered,UT,502
42320,2020-09-04,Deceased,UT,12
42321,2020-09-05,Confirmed,UT,950
42322,2020-09-05,Recovered,UT,535
42323,2020-09-05,Deceased,UT,18
42324,2020-09-06,Confirmed,UT,668
42325,2020-09-06,Recovered,UT,591
42326,2020-09-06,Deceased,UT,11
42327,2020-09-07,Confirmed,UT,807
42328,2020-09-07,Recovered,UT,473
42329,2020-09-07,Deceased,UT,7
42330,2020-09-08,Confirmed,UT,658
42331,2020-09-08,Recovered,UT,427
42332,2020-09-08,Deceased,UT,12
42333,2020-09-09,Confirmed,UT,1117
42334,2020-09-09,Recovered,UT,789
42335,2020-09-09,Deceased,UT,12
42336,2020-09-10,Confirmed,UT,1015
42337,2020-09-10,Recovered,UT,521
42338,2020-09-10,Deceased,UT,5
42339,2020-09-11,Confirmed,UT,995
42340,2020-09-11,Recovered,UT,645
42341,2020-09-11,Deceased,UT,11
42342,2020-09-12,Confirmed,UT,1115
42343,2020-09-12,Recovered,UT,603
42344,2020-09-12,Deceased,UT,14
42345,2020-09-13,Confirmed,UT,1637
42346,2020-09-13,Recovered,UT,1009
42347,2020-09-13,Deceased,UT,12
42348,2020-09-14,Confirmed,UT,1043
42349,2020-09-14,Recovered,UT,1037
42350,2020-09-14,Deceased,UT,15
42351,2020-09-15,Confirmed,UT,1391
42352,2020-09-15,Recovered,UT,1008
42353,2020-09-15,Deceased,UT,9
42354,2020-09-16,Confirmed,UT,1540
42355,2020-09-16,Recovered,UT,1192
42356,2020-09-16,Deceased,UT,9
42357,2020-09-17,Confirmed,UT,1192
42358,2020-09-17,Recovered,UT,533
42359,2020-09-17,Deceased,UT,13
42360,2020-09-18,Confirmed,UT,868
42361,2020-09-18,Recovered,UT,1285
42362,2020-09-18,Deceased,UT,4
